airline_sentiment;is_reply;reply_count;retweet_count;text;tweet_coord;tweet_created;tweet_location;user_timezone
negative;FALSO;0;0;Me robaron en vuelo  @Iberia 6833 de Madrid al arribar a Santiago. Es tan lindo llegar a Chile, país de ladrones!;;Sat Dec 16 14:28:20 +0000 2017;Pudahuel, Chile;Santiago
neutral;VERDADERO;0;0;"@Gravesen_1 @Iberia Jajaja, para cuando el tutoriale de extremo para squad battles? :)
Lo necesito! No paso de elite 2";;Fri Oct 27 20:36:04 +0000 2017;;
negative;VERDADERO;0;0;@Iberia Borrar cache, ordenador, teléfono, tablet. Errores en diferentes sitios y nunca puedo terminar proceso https://t.co/bJi3zYKoPG;;Tue Nov 21 14:18:35 +0000 2017;;Madrid
neutral;FALSO;0;0;Hoy ha sido un día fantástico... seminario de Japón en Málaga, con CEAV, Oficima de Turismo de Japón, Iberia, y... https://t.co/QJgZGFLzQV;;Tue Nov 14 20:06:34 +0000 2017;;Madrid
neutral;VERDADERO;0;0;@Iberia Estoy realizando un vuelo Madrid-México. No tengo AVIOS acumulados de la compra. No cuento físicamente con… https://t.co/lZcEvzeDd9;;Mon Oct 30 11:16:29 +0000 2017;;Mexico City
neutral;VERDADERO;0;0;"@AeroAsturias @volotea @TurismoAsturias Resumiendo: 
1º- @Volotea_ES @volotea nos vacilo a todos los #Asturianos co… https://t.co/xlA5QFctxX";;Wed Jan 03 23:15:18 +0000 2018;Oviedo, España;Madrid
negative;VERDADERO;0;0;@Iberia Dsd luego bravo IbB. Casi tan bueno como cqando hice 1reclamación, pasaron 2 años pidiendome documentos y l… https://t.co/KF14l9pUfz;;Sat Nov 25 11:37:27 +0000 2017;;
negative;VERDADERO;0;0;@Iberia Otro retraso más en Iberia!!Estoy dentro del avión MAD-VGO, con salida a las 15:45 y nos dicen por megafoni… https://t.co/dFd7aQJtZZ;;Fri Nov 17 15:06:43 +0000 2017;;
neutral;FALSO;0;0;"Sindicato acusa Ryanair de ""publicidade enganosa"" no recrutamento https://t.co/Cgbw53VY5m";;Fri Dec 01 15:04:12 +0000 2017;;Santiago
positive;FALSO;0;0;Otra low cost con personal muy muy piola es @flywithlevelES de @Iberia ????#vacaciones;;Mon Dec 25 17:42:49 +0000 2017;;Buenos Aires
neutral;FALSO;0;0;La plantilla de Ryanair en España se une en sus propios sindicatos para frenar las prácticas laborales de la ‘low c… https://t.co/tM7ShcvRDM;;Fri Nov 24 16:21:55 +0000 2017;;
negative;FALSO;0;0;A mi con Iberia me va a dar un infarto cualquier día, redios;;Thu Jan 04 18:24:45 +0000 2018;;Greenland
negative;VERDADERO;0;0;@Iberia La cuestión no es el dinero, es que en dos días se me ha mareado sin dar solución alguna. Simplemente se me… https://t.co/8jOAbDfh1T;;Tue Nov 28 10:46:42 +0000 2017;;
negative;FALSO;0;0;@Iberialamentable pues toca fastidiarse para que Iberia gane dinero a manos llenas.;;Fri Oct 27 16:41:42 +0000 2017;;
neutral;VERDADERO;0;0;@Iberia @SamsungEspana !A ver si ambas empresas tienen detalles con gente parada!. Alguna Vez.....;;Mon Oct 30 16:18:46 +0000 2017;;Madrid
neutral;FALSO;0;0;"Los sindicatos convocan huelga en el colectivo de tierra de Ryanair en España el 30 de diciembre

 https://t.co/KSrvTGFDVD";;Wed Dec 13 22:07:11 +0000 2017;;Hawaii
negative;VERDADERO;0;0;@flyezequiel @andresi_10 @desfco Igual esa Iberia nefasta y la de ahora son distintas. Ahora Iberia perteneces a IAG.;;Wed Nov 29 16:50:35 +0000 2017;;Buenos Aires
positive;FALSO;0;0;"¿Vienes a visitar #AutoRetroBCN desde fuera de Barcelona?
No te pierdas los descuentos en transporte y alojamiento… https://t.co/209dblOHRu";;Tue Nov 14 17:47:01 +0000 2017;;Amsterdam
negative;FALSO;0;0;Una pena, espero que lo cubran, y que se disculpen https://t.co/x2Y74OH231;;Sat Dec 30 20:45:40 +0000 2017;;Madrid
positive;FALSO;0;0;Cuando @Iberia te incita unas vacaciones en Roma ?????????????? #VacacionesDeAmigas #HolaEuropa https://t.co/yCJ3M8l0y5;;Mon Dec 18 00:49:05 +0000 2017;;
positive;FALSO;0;0;Con @Iberia, mi destino a un solo click. ¡Deseadme suerte! #HolaColombia. Hola 79 destinos europeos al mejor precio https://t.co/3hia1YECDM;;Wed Nov 22 12:33:12 +0000 2017;;
negative;VERDADERO;0;0;@Iberia Si he hecho el reporte, tengo el código pero en la web no hay ninguna información de donde está la maleta.… https://t.co/BKHfY8Jby0;;Sun Dec 24 13:06:05 +0000 2017;;Ljubljana
positive;FALSO;0;0;Buen intento ??... https://t.co/VxVGjOgH6x;;Thu Dec 28 16:37:53 +0000 2017;;Central Time (US & Canada)
negative;FALSO;0;0;Los pilotos de Ryanair en Irlanda, Italia y Alemania convocan huelgas https://t.co/7o7dRv1HLK vía @elcomunistanet;;Tue Dec 12 22:27:17 +0000 2017;;London
negative;VERDADERO;0;0;@Iberia desde anoche intento pagar mi pasaje y no puedo veo ofertas pero imposible pagar;;Wed Nov 22 11:46:13 +0000 2017;;Bogota
neutral;FALSO;0;0;Ryanair desconvoca la huelga para el 20 de diciembre https://t.co/8AsmVALftV;;Mon Dec 18 22:37:20 +0000 2017;;Madrid
negative;VERDADERO;0;0;@guardiacivil muchas gracias por esta informacion tan util y actualizada con spanair y clickair, sabeis las del tit… https://t.co/BPichB2iDG;;Wed Nov 29 18:47:44 +0000 2017;;
negative;VERDADERO;0;0;@Ryanair_ES @RyanairFlights Da igual.. jamás volaré otra vez con uds... prefiero ir nadando a Mallorca que calarme… https://t.co/FcAmLfBvNG;;Tue Jan 02 08:53:11 +0000 2018;;
negative;VERDADERO;0;0;"@Iberia @vueling Sí. Confirmo contacto con Serviberia+@vueling . (literalmente: ""NO TIENE NADA QUE VER LA HUELGA CO… https://t.co/Qzg5TzLzGj";;Wed Dec 13 09:14:00 +0000 2017;;
positive;VERDADERO;0;0;@SaulFernandez10 @JosemyAkCSGO @chicharrero2002 @DMOON_eSports @TeamUxury @FNATIC Soy más de Iberia express amigo, feliz año! ??;;Sun Dec 31 22:20:57 +0000 2017;;Pacific Time (US & Canada)
negative;VERDADERO;0;0;He visto niños llorar de hambre, enfermos que no podían tomar su medicación y abuelos agotados y desesperados. Para… https://t.co/PWqwpXQnmB;;Wed Dec 27 18:31:32 +0000 2017;;Greenland
neutral;VERDADERO;0;0;@FurioGarbagnati @Ryanair ha preso esempio da @pdnetwork;;Thu Dec 14 14:01:02 +0000 2017;;Athens
neutral;FALSO;0;0;Todavía estáis a tiempo de visitar  la magnífica exposición conmemorativa del centenario del Iberia de la @PZLC. Merece la pena.;;Thu Nov 16 10:04:36 +0000 2017;;Athens
positive;VERDADERO;0;0;@Iberia Un placer. Saludos.;;Mon Oct 30 18:25:14 +0000 2017;;
negative;VERDADERO;0;0;@franciscoperalg @EvaMPont1 @vueling @Ryanair @easyJet La señora se pasó de lista, y tal como estan las cosas quiso… https://t.co/zIFkdTytB3;;Wed Nov 29 20:53:36 +0000 2017;;Madrid
negative;FALSO;0;0;El viaje más largo que he tenido ha sido desde ????a ????en 2010...más que me enferme por culpa de Iberia y su comida ????;;Wed Nov 15 00:38:42 +0000 2017;Ciudad Autónoma de Buenos Aires, Argentina;Mountain Time (US & Canada)
neutral;VERDADERO;0;0;@Iberia Buenas, os he dado mis datos por DM, un saludo;;Tue Nov 28 08:28:23 +0000 2017;;
negative;VERDADERO;0;0;@loquepajque @Iberia @vueling Es que es para eso, porque el pasotismo es brutal;;Thu Dec 28 18:18:17 +0000 2017;;Madrid
neutral;FALSO;0;0;Con @Iberia, mi destino a un solo click. ¡Deseadme suerte! #HolaArgentina. Hola 79 destinos europeos al mejor precio https://t.co/q6Db8Mz1cK;;Thu Nov 16 16:06:09 +0000 2017;;Buenos Aires
neutral;FALSO;0;0;Frenazo de Ryanair en España: la ‘low cost’ crece la mitad por las cancelaciones https://t.co/t7yM2we40B vía @indpcom;;Tue Nov 14 16:04:29 +0000 2017;;
neutral;VERDADERO;0;0;@nigrikanz @Iberia Si. Desde luego mi favorito. Ojalá lo renovasen...;;Mon Jan 08 18:28:25 +0000 2018;;
negative;VERDADERO;0;0;@Iberia @ASM_oficial @ASM_clientes Gracias por responder @Iberia Ya no sabemos que hacer para que @ASM_oficial haga algo.;;Mon Dec 04 14:43:48 +0000 2017;;Madrid
positive;FALSO;0;0;La aerolínea Iberia inaugura su recién remodelada sala Velázquez, ampliando la superficie en 25 por ciento y mejora… https://t.co/x1VuYrlZYJ;;Mon Dec 04 07:00:08 +0000 2017;;Mexico City
negative;VERDADERO;0;0;@jasonytania confio en San Ryanair jajajaja;;Wed Oct 25 10:32:07 +0000 2017;;Rome
neutral;FALSO;0;0;Sonando Ahora #HITS #Radio #Música #Pop #Dance #Latino #Rock #90s #80s #NowPlaying Héroes Del Silencio - Iberia Sum… https://t.co/PkhBORQ3a9;;Mon Nov 13 21:59:33 +0000 2017;;Pacific Time (US & Canada)
negative;VERDADERO;0;0;@Iberia Pueden contestar los mensajes ? Lo de atención 24 hs deja bastante que desear como toda la aerolínea. Impresentables;;Fri Dec 29 20:54:57 +0000 2017;;Santiago
negative;FALSO;0;0;jornada tensa en el #aeropuerto de Santiago de Compostela con retrasos de más de seis horas para volar ayer con… https://t.co/wbQrNz9tZE;;Thu Jan 04 07:56:36 +0000 2018;;Madrid
negative;FALSO;0;0;?? ATENCIÓN! debido a que LA GENTE ESTA ARRECHA VENEZUELA NO SERÁ DE NARCO-COMUNISTAS MALANDROS COLECTIVOS PK0… https://t.co/kxpzUG0Tg0;;Thu Dec 14 09:03:39 +0000 2017;;Pacific Time (US & Canada)
negative;VERDADERO;0;0;@Iberia @Iberia Me habéis respondido, pero no me habéis aportado información sobre la localización de mi maleta ni… https://t.co/BBxZPaEeQh;;Tue Dec 26 20:53:09 +0000 2017;;
neutral;FALSO;0;0;venezuelaaldia: Pilotos de Ryanair en Irlanda, Italia y Alemania convocan huelgas https://t.co/IBnK4UC0r7;;Wed Dec 13 11:27:13 +0000 2017;;Pacific Time (US & Canada)
negative;FALSO;0;0;Japón Directo, vuelo con IBERIA a Tokyo, 10 días desde 2.990€ Tax Incl. https://t.co/fNFLRBQ9OS;;Thu Nov 16 19:19:38 +0000 2017;;
neutral;VERDADERO;0;0;@Iberia tengo una retención a vuestro nombre, qué tengo que hacer para liquidarlo o que dejéis de retenerlo? Gracias!!;;Mon Dec 04 19:28:40 +0000 2017;;
negative;VERDADERO;0;0;@Iberia misión imposible solicitar facturas a través de vuestra web para tal efecto. Error en los caracteres de la imagen 5 veces??;;Mon Nov 13 12:24:33 +0000 2017;;
neutral;FALSO;0;0;Devir Iberia - Pandemic Legacy, temporada 2, color amarillo (225471) https://t.co/uuSXF8jKTM #laboresparaninos;;Sun Dec 17 17:05:46 +0000 2017;;Madrid
negative;FALSO;0;0;Así fue el accidente del vuelo 5022 de Spanair, el más letal en España en 2 décadas #VIDEO https://t.co/5lKORUiDW8;;Sun Dec 17 14:12:12 +0000 2017;;Bogota
negative;FALSO;0;0;Vuelvo a llamar a @iberia y me dicen que el vuelo está confirmado y va a salir. Lo que parece que no comprenden es… https://t.co/LmeuUie60h;;Tue Dec 19 13:01:12 +0000 2017;;Santiago
negative;FALSO;0;0;Lo que tiene que aguantar en los vuelos más de un turista normal https://t.co/9I9JEgv8jg;;Thu Nov 30 15:04:41 +0000 2017;;Madrid
negative;VERDADERO;0;0;@voz_populi Pues conociendo Ryanair , lo compensarán por otro lado , espero no sea en seguridad ,ni atención al cliente;;Fri Nov 17 00:40:37 +0000 2017;;
positive;FALSO;0;0;estos chicxs de @iberia son tozudos, no tiran la toalla hasta que consiguen solucionar la petición de un cliente, b… https://t.co/OyYO92T8LQ;;Wed Jan 03 21:28:30 +0000 2018;;Greenland
positive;FALSO;0;0;Ryanair contrataca a Iberia Express: lanza 100.000 billetes rebajados a menos de 10 euros https://t.co/fkhhf0EE7F;;Thu Nov 30 09:42:06 +0000 2017;;Madrid
negative;FALSO;0;0;Mira por donde, debo esperar más horas porque debe de ser que 37 días intentando solucionar un poblema parecen pocos @Ryanair @Ryanair_ES;;Thu Jan 04 09:28:31 +0000 2018;;Athens
positive;FALSO;0;0;antena3com: Iberia Express celebra su quinto aniversario lanzando billetes a 5 euros ? https://t.co/fuYlQlfuJJ vía viajestic;;Wed Nov 29 19:45:05 +0000 2017;;Pacific Time (US & Canada)
negative;FALSO;0;0;¿Conocéis lo horrible de la web de renfe? Pues la de Iberia también es puto horrible. Mecagon sus muelas.;;Thu Oct 26 14:33:38 +0000 2017;;Madrid
negative;FALSO;0;0;Una cosa mala para dar credibilidad a los exilidados políticos por Europa hoy en día son los vuelos de Ryanair a 20 euros.;;Tue Oct 31 12:35:13 +0000 2017;;Beijing
neutral;FALSO;0;0;Hola, @Iberia. Estoy mirando la calculadora de avios y sale clase azul y turista completa, pero no encuentro el sig… https://t.co/5bDVlmvM9v;;Thu Nov 30 23:01:57 +0000 2017;;
negative;VERDADERO;0;0;@Iberia Claro una idea estupenda! Después de más de 30 minutos esperando por mi maleta , seguir pasando la noche re… https://t.co/aTncuxmEDs;;Sun Dec 17 23:29:06 +0000 2017;;
negative;FALSO;0;0;No te dan asientos, vas colgado del ala. https://t.co/ZCfdGqEWbN;;Thu Nov 23 20:53:46 +0000 2017;;Madrid
negative;FALSO;0;0;Consecuencias de las cancelaciones de vuelos. El caso Ryanair https://t.co/6m3PoViML9 via: @lawandtrends;;Thu Nov 16 16:13:42 +0000 2017;;
positive;VERDADERO;0;0;@internauta2009 @Iberia @RocioEnTuiter @MaraECMara @MargotAB @sanbarragan @luisevanegas @josechulopez1 @Mery_L… https://t.co/a4a7m7b8Lz;;Thu Jan 04 10:20:41 +0000 2018;;Madrid
neutral;VERDADERO;0;0;@NoeBadajoz Jajaja no! Los vuelos desde Palma a Madrid o Barcelona en enero con ryanair están a ese precio! Jaja;;Tue Nov 21 18:25:30 +0000 2017;;
neutral;VERDADERO;0;0;@micaesp_ @BntEspana @BNToficial @barbarammzz @PabloAgustin @Iberia @MicaSuarez12 Y si puede ser otro para mi también;;Tue Jan 02 15:38:29 +0000 2018;;
positive;FALSO;0;0;Iberia y Air Europa lanzan sus rebajas con vuelos a Europa desde 29 euros https://t.co/wywvNZP0uO https://t.co/UAnWyouPV1;;Mon Jan 08 12:37:07 +0000 2018;;Buenos Aires
neutral;FALSO;0;0;Con @Iberia, mi destino a un solo click. ¡Deseadme suerte! #HolaColombia. Hola 79 destinos europeos al mejor precio https://t.co/cpiO5AozuQ;;Wed Nov 29 01:00:32 +0000 2017;;Central Time (US & Canada)
negative;VERDADERO;0;0;@a_urizio @marregui Son los mismos que se robaron la empresa en el 2001, no es casualidad para los empleados de Aerolineas hablar de Iberia;;Thu Nov 30 19:39:31 +0000 2017;;
negative;FALSO;0;0;Con @Iberia, mi destino a un solo click. ¡Deseadme suerte! #HolaColombia. Hola 79 destinos europeos al mejor precio https://t.co/RqXWzEZ42q;;Fri Dec 01 01:01:42 +0000 2017;;
negative;FALSO;0;0;"Me cobráis 21 libras por un asiento, y habéis quitado la prioridad!!! 

No os lo perdonaré jamás @Ryanair_ES… https://t.co/d3oomFGTNV";;Fri Dec 29 11:14:04 +0000 2017;;
neutral;VERDADERO;0;0;@GarciaCarmonaAM @SFLSpain Tengo algo para que digas insultando a los SFLer que es para lo único que das la turra ??… https://t.co/PQ2QaISL8g;;Mon Nov 13 14:45:33 +0000 2017;;Madrid
positive;FALSO;0;0;CEJE y CEOE_Es premian a Iberia y a Nissan por su contribución al desarrollo empresarial entre #Japón y #España https://t.co/4DJVJIDYtX …;;Wed Oct 25 11:21:10 +0000 2017;;Madrid
neutral;FALSO;0;0;Iberia Plus cumple 25 años. Queremos celebrarlo contigo de una manera muy especial. Elige tu número favorito y... ¡… https://t.co/95QLzrmXZv;;Fri Dec 15 15:56:49 +0000 2017;;
positive;FALSO;0;0;Piloto hoy a LCG dice que el peso del avión equivale a 21 elefantes, y que nos relajemos y olvídelos los problemas,… https://t.co/OCYP48tQNp;;Thu Nov 16 06:45:08 +0000 2017;;Madrid
negative;VERDADERO;0;0;@octubrista Lo de Ryanair eran mercados autorregulándose.;;Fri Dec 22 23:21:53 +0000 2017;;Madrid
neutral;VERDADERO;0;0;@Iberia Y en el aeropuerto?;;Wed Nov 22 07:24:47 +0000 2017;;Georgetown
negative;VERDADERO;0;0;@Iberia me parece vergonzoso y de un pasotismo descomunal por vuestra parte que haya mas de 150 personas haciendo c… https://t.co/KaRbyqCwCG;;Wed Jan 03 15:09:18 +0000 2018;;
neutral;FALSO;0;0;Pues ayer en el aeropuerto de Málaga un señor decidió salirse del avión de Ryanair para tomar el fresco en el ala,… https://t.co/h4Ncs7ZHB4;;Thu Jan 04 17:02:18 +0000 2018;;Madrid
neutral;VERDADERO;0;0;@MatiServedia @Iberia A lo mejor es que si se tienen que atender los caprichos de todos los pasajeros poco antes de… https://t.co/gEDNxw6hEv;;Fri Dec 22 23:49:34 +0000 2017;;Madrid
neutral;VERDADERO;0;0;@SESEIXA @Iberia @ALCALDEJOS @oscarcurros @jesusbemposta @paseargalicia @findelbloc @gcba @Turgalicia… https://t.co/EoMSNt5Ec8;;Mon Dec 04 09:57:42 +0000 2017;;Madrid
positive;VERDADERO;0;0;@Iberia Gracias por contestar y solucionar #comunitymanager. Twitter superó la atención telefónica !!! Saludos;;Sun Dec 17 09:24:50 +0000 2017;;
neutral;VERDADERO;0;0;@MarceOzz @Iberia Vamos todos unidos somos el call center encontra de la injusticia de @Iberia por las dudas a todo… https://t.co/2CzgYakSeO;;Mon Dec 25 01:01:47 +0000 2017;;
positive;VERDADERO;0;0;@Iberia En 2018 les cuento la historia que nació en vuestro avión @Iberia .felicidades para vosotros;;Sun Dec 31 20:00:37 +0000 2017;;Santiago
negative;VERDADERO;0;0;@Ryanair_ES @Ryanair Al menos han tenido la decencia de no poner la musiquita para aplaudir como palurdos cuando at… https://t.co/6KbYbsHyxP;;Tue Dec 12 17:32:23 +0000 2017;;Madrid
neutral;VERDADERO;0;0;@Iberia Buenas noches, Hoy por la tarde teníamos que haber cogido un vuelo. Lamentablemente mi pareja estaba en urg… https://t.co/0EMUWqgPBW;;Wed Jan 03 21:53:02 +0000 2018;;
negative;FALSO;0;0;Los tripulantes de cabina de Ryanair denuncian por fraude a la low cost https://t.co/hAbJzpFU9R https://t.co/RUHXb1p2jN;;Wed Nov 15 06:23:04 +0000 2017;;Madrid
positive;FALSO;0;0;Ryanair revienta el Black Friday y lanza 100.000 billetes desde 4,99 euros https://t.co/wDExrNMYeh;;Wed Nov 22 14:35:48 +0000 2017;;
positive;FALSO;0;0;#IberiaExpress lanza una oferta de billetes a 5€ https://t.co/UQWxoSA0ID;;Wed Nov 29 20:02:10 +0000 2017;;
neutral;FALSO;0;0;Iberia Plus cumple 25 años. Queremos celebrarlo contigo de una manera muy especial. Elige tu número favorito y... ¡… https://t.co/mF8K3l8rCE;;Tue Dec 19 17:53:53 +0000 2017;;Brussels
negative;VERDADERO;0;0;@AirEuropa  Por que sus precios son tan elevados con respecto a Iberia ?  Donde esta la diferencia?;;Wed Dec 13 15:50:46 +0000 2017;;
neutral;VERDADERO;0;0;@fcosin @Davidnavallica @ligasordidaf1 @ElYateDeFlavio No es low cost. Es la clase business de Iberia.;;Wed Nov 15 21:54:19 +0000 2017;;
positive;FALSO;0;0;"Hoy hace un mes y dos días que esperamos que @ASM_oficial o @ASM_clientes se ponga en contacto con nosotros.
Han pe… https://t.co/3ZZdHbevuz";;Mon Dec 04 07:10:02 +0000 2017;;Madrid
positive;FALSO;0;0;Iberia tendrá más vuelos semanales entre San Juan y Madrid @ElNuevoDia https://t.co/mAiOtSyF4A;;Tue Dec 05 18:12:13 +0000 2017;;
negative;VERDADERO;0;0;@iberia @IberiaPromos BORRA y llama SPAM mis comentarios donde me quejo de su mal servicio ya que perdieron mi male… https://t.co/GBAQeOb8ma;;Tue Dec 26 15:45:38 +0000 2017;;Pacific Time (US & Canada)
negative;FALSO;0;0;Ryanair aumenta un 11% sus ganancias pese a la cancelación masiva de vuelos https://t.co/VclKnQ4Gc4;;Tue Oct 31 09:45:48 +0000 2017;;
positive;VERDADERO;0;0;@entidad_oscura yo no, no soy aprensiva. Volé con Spanair a Menorca menos de un mes después del accidente de Baraja… https://t.co/bSSfIdLFpX;;Sun Nov 05 22:47:02 +0000 2017;;Pacific Time (US & Canada)
neutral;VERDADERO;0;0;@Catarsiis y fijo que comida de mierda como en ryanair. si por lo menos se la dieran gratis...;;Thu Nov 16 14:00:35 +0000 2017;;Madrid
positive;FALSO;0;0;Buenos precios de Iberia Express. Tener en cuenta que esta línea Express cubre sólo algunas rutas de Iberia... https://t.co/wN4GwZOUBy;;Fri Dec 29 15:05:44 +0000 2017;;Pacific Time (US & Canada)
negative;FALSO;0;0;Ryanair pone ofertas de vuelos por el Black Friday desde todas las ciudades menos Málaga los mato;;Fri Nov 24 10:21:21 +0000 2017;;Pacific Time (US & Canada)
positive;FALSO;0;0;Con @Iberia, mi destino a un solo click. ¡Deseadme suerte! #HolaColombia. Hola 79 destinos europeos al mejor precio https://t.co/8sIlSQP3q4;;Wed Nov 22 04:22:00 +0000 2017;;Bogota
negative;VERDADERO;0;0;@guzmaiden Viaje en Iberia hace 8 años y me dio miedo, de hecho la señora que iba a mi lado se puso a rezar antes de despegar AJAJAJJA;;Mon Nov 13 13:02:14 +0000 2017;;Santiago
negative;FALSO;0;0;"Gracias @Iberia por las 2,5h y media de retraso de mi vuelo de conexión a Bilbao; todo perfecto ????";;Sat Dec 02 18:11:03 +0000 2017;;Madrid
negative;FALSO;0;0;Huelga de Iberia navidad: otra vez con el corazón dentro em puño por ver si nos quedamos en tierra. Siempre se elig… https://t.co/uhSrBtMUIN;;Wed Dec 13 03:15:38 +0000 2017;;Madrid
neutral;FALSO;0;0;?? Hay que ver más allá de las rutas de #Ryanair. Te proponemos 5 mega rutas que has de experimentar ??… https://t.co/YpBhBb0RD6;;Fri Dec 22 16:05:00 +0000 2017;;London
neutral;VERDADERO;0;0;"@fansofista @casasola89 lo que quiero decir y si  Mediaset decidiese que 
Gestmiusic o  Shine Iberia  
produciese  GH";;Fri Nov 03 19:06:59 +0000 2017;;
neutral;VERDADERO;0;0;@DVDCano maico que vaya cogiendo el iberia o que vuelva caminando que ya hizo el camino a pie #Gala12GH;;Thu Nov 30 23:39:58 +0000 2017;;
negative;VERDADERO;0;0;@Iberia Hola, acabo de enviaros un DM para me informéis como reclamar los gastos generados por el retraso en la ent… https://t.co/3MZz2dSeQO;;Tue Dec 26 06:50:41 +0000 2017;;
